Pass Index,Pass Time,Pass Distance,Ground Made Up,# Defenders Passed,Passer,Transition Index,Transition Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
17,0.68,"(0.69, 1.04, 1.25)",[ 0.28  0.25 -0.12 -0.4  -0.21],0.0,Grant Williams,53,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
19,0.76,"(0.4, 0.68, 0.79)",[-0.72 -0.16 -0.57 -0.26 -0.49],0.0,Robert Williams III,54,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
80,3.2,"(-0.1, -0.86, 0.87)",[-0.84 -1.03 -1.14 -0.73 -1.03],0.0,Payton Pritchard,54,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
11,0.44,"(2.22, -2.12, 3.07)",[1.02 1.04 0.79 0.65 0.28],0.0,Robert Williams III,55,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
123,4.92,"(3.36, -11.9, 12.37)",[2.47 2.74 1.81 0.91 2.13],1.0,Jayson Tatum,55,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
20,0.8,"(1.71, 0.95, 1.96)",[0.68 0.88 1.04 1.2  0.93],0.0,Robert Williams III,56,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
10,0.4,"(12.57, 6.75, 14.27)",[ 8.66 10.01 11.42  8.98 12.2 ],1.0,Jayson Tatum,57,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
77,3.08,"(10.26, 7.53, 12.73)",[2.85 5.21 5.38 6.06 2.81],1.0,Marcus Smart,57,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
171,6.84,"(-5.47, -8.63, 10.22)",[-4.69 -4.65 -3.94 -6.38 -2.47],0.0,Jaylen Brown,57,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
40,1.6,"(19.32, -12.43, 22.97)",[15.54 11.98 16.76 14.41 13.17],0.0,Jaylen Brown,58,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
23,0.92,"(4.58, -4.91, 6.71)",[-0.27  0.9   0.49  0.91  0.87],0.0,Robert Williams III,59,REB,shot,2.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
71,2.84,"(16.75, 7.88, 18.51)",[11.6  15.74 11.95 11.87 13.58],0.0,Marcus Smart,59,REB,shot,2.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
17,0.68,"(nan, nan, nan)",,,Payton Pritchard,60,REB,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
38,1.52,"(18.5, 1.61, 18.57)",[12.54 12.05 11.33 14.77 11.9 ],3.0,Al Horford,61,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
27,1.08,"(nan, nan, nan)",,,Jayson Tatum,62,REB,turnover,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
35,1.4,"(13.12, -7.45, 15.09)",[ 9.4   8.18  9.71 12.29 11.61],1.0,Jayson Tatum,63,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
122,4.88,"(3.79, 23.32, 23.63)",[-2.14  3.11 -3.06  1.79  2.89],1.0,Derrick White,63,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
192,7.68,"(nan, nan, nan)",,,Al Horford,63,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
32,1.28,"(4.0, 8.12, 9.05)",[3.56 2.79 4.49 2.75 2.27],0.0,Al Horford,64,REB,shot,1.0,41.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
55,2.2,"(32.84, 13.98, 35.69)",[18.91 19.41 18.69 20.33 19.73],2.0,Marcus Smart,64,REB,shot,1.0,41.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
36,1.44,"(5.08, -7.99, 9.47)",[3.46 2.65 1.6  2.24 1.58],0.0,Jayson Tatum,65,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
58,2.32,"(4.16, -21.67, 22.07)",[-0.8   0.13 -5.32 -1.72 -4.29],0.0,Al Horford,66,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
183,7.32,"(-12.74, -6.68, 14.39)",[-12.67 -14.27 -13.36 -14.47 -10.88],0.0,Marcus Smart,67,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
26,1.04,"(10.36, -2.34, 10.62)",[6.6  6.83 6.26 8.64 6.76],0.0,Robert Williams III,68,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
56,2.24,"(16.66, -13.75, 21.6)",[10.99 10.53 11.52 13.78 10.17],1.0,Marcus Smart,68,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
136,5.44,"(-8.96, 15.5, 17.9)",[-10.19  -9.8   -9.25  -7.28  -8.54],0.0,Jayson Tatum,68,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
176,7.04,"(10.12, 16.45, 19.31)",[14.52  9.92  7.19  9.36  7.54],1.0,Marcus Smart,68,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
16,0.64,"(2.56, 3.37, 4.23)",[ 0.2   0.59 -0.2   1.09  0.15],1.0,Al Horford,69,REB,shot,2.0,6.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
155,6.2,"(-1.75, -13.42, 13.53)",[-2.15 -3.12 -1.94 -1.12 -3.63],0.0,Derrick White,70,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
183,7.32,"(1.92, -17.61, 17.71)",[1.06 1.52 0.93 2.98 1.37],0.0,Marcus Smart,71,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
27,1.08,"(12.16, 9.34, 15.33)",[11.45  8.95  8.36 10.64 11.24],2.0,Robert Williams III,72,REB,shot,2.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
130,5.2,"(-11.51, 21.9, 24.74)",[-10.72 -10.06 -17.67 -11.03 -14.99],0.0,Jaylen Brown,74,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
42,1.68,"(6.57, 11.98, 13.66)",[4.17 4.68 1.29 1.01 5.94],1.0,Jaylen Brown,76,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
164,6.56,"(0.05, -2.72, 2.72)",[-0.3  -0.82  1.01 -0.83 -1.81],0.0,Marcus Smart,76,REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
51,2.04,"(33.12, -3.68, 33.32)",[19.38 32.25 21.13 25.54 17.16],4.0,Draymond Green,0,TO,shot,1.0,41.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
1,0.04,"(0.0, 0.0, 0.0)",[0. 0. 0. 0. 0.],0.0,Stephen Curry,1,TO,shot,1.0,80.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
8,0.32,"(1.26, 0.45, 1.34)",[0.99 1.04 1.   1.16 0.93],0.0,Andrew Wiggins,2,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
145,5.8,"(-1.27, 6.84, 6.96)",[-0.6  -0.37 -2.25 -2.99 -1.51],0.0,Jordan Poole,2,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
167,6.68,"(-1.33, -3.22, 3.48)",[-1.15 -0.59 -1.62 -2.02 -1.41],0.0,Nemanja Bjelica,2,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
3,0.12,"(0.4, 7.41, 7.42)",[ 7.85 -0.8   0.24  1.22 -3.7 ],0.0,Draymond Green,3,TO,shot,1.0,103.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
6,0.24,"(-7.77, 10.39, 12.97)",[ 7.28 -0.5   5.21  0.81 -0.88],1.0,Gary Payton II,4,TO,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
81,3.24,"(52.1, -14.18, 54.0)",[36.66 44.75 38.49 28.1  24.17],3.0,Stephen Curry,4,TO,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
78,3.12,"(6.84, -2.77, 7.38)",[3.6  2.85 3.75 3.11 4.86],0.0,Kevon Looney,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
198,7.92,"(nan, nan, nan)",,,Klay Thompson,6,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
12,0.48,"(-0.33, 1.3, 1.34)",[-0.47 -0.47 -0.72 -0.22  0.  ],0.0,Draymond Green,7,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
40,1.6,"(4.16, -7.48, 8.56)",[0.77 2.62 0.63 1.66 3.69],0.0,Otto Porter Jr.,7,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
62,2.48,"(14.13, 27.62, 31.02)",[2.76 6.68 2.01 1.39 3.01],0.0,Stephen Curry,7,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
185,7.4,"(-11.13, -9.75, 14.8)",[-11.13 -12.57 -10.98  -9.83 -11.03],0.0,Andrew Wiggins,7,TO,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
66,2.64,"(1.55, -0.56, 1.65)",[1.6  1.03 1.63 1.26 1.01],0.0,Draymond Green,8,TO,foul,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
90,3.6,"(8.52, -3.71, 9.29)",[6.96 3.35 4.91 2.06 5.78],0.0,Otto Porter Jr.,10,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
85,3.4,"(15.13, -3.6, 15.55)",[ 9.07 12.18  5.54  6.2   5.21],0.0,Draymond Green,11,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
45,1.8,"(1.92, -4.59, 4.98)",[ 0.66  0.83 -0.73  0.14 -0.19],0.0,Draymond Green,12,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
77,3.08,"(6.79, 8.38, 10.79)",[3.92 4.16 2.65 3.23 2.79],0.0,Draymond Green,13,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
82,3.28,"(0.92, -0.99, 1.35)",[-0.15  0.36  0.25  0.29 -0.01],0.0,Kevon Looney,14,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
61,2.44,"(3.21, -1.59, 3.58)",[1.24 1.09 2.35 1.63 1.68],1.0,Kevon Looney,15,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
177,7.08,"(2.68, -1.8, 3.23)",[2.29 1.45 2.3  1.72 1.65],0.0,Jordan Poole,15,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
193,7.72,"(nan, nan, nan)",,,Gary Payton II,15,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
140,5.6,"(9.35, -7.45, 11.96)",[8.51 5.15 6.16 4.04 8.8 ],0.0,Draymond Green,19,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
51,2.04,"(23.68, 13.17, 27.1)",[14.02 14.05 18.79 15.1  13.32],2.0,Jordan Poole,20,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
150,6.0,"(0.63, -6.38, 6.41)",[-1.99 -0.56 -0.05  0.44  1.23],0.0,Draymond Green,20,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
178,7.12,"(-0.63, 0.54, 0.83)",[-1.21 -1.27 -0.73 -0.66 -0.53],0.0,Klay Thompson,20,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
69,2.76,"(15.36, -6.98, 16.87)",[ 8.91  4.09 13.82  5.41  6.64],0.0,Draymond Green,21,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
102,4.08,"(4.44, -1.11, 4.58)",[3.13 3.12 2.86 0.88 2.61],0.0,Klay Thompson,22,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
168,6.72,"(5.45, -0.4, 5.46)",[4.65 3.96 3.77 4.01 4.67],0.0,Stephen Curry,23,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
185,7.4,"(-0.16, -0.46, 0.49)",[-0.37 -0.76 -0.51 -0.68 -0.52],0.0,Kevon Looney,23,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
111,4.44,"(10.34, -8.7, 13.51)",[5.56 7.99 4.64 3.04 7.67],0.0,Andrew Wiggins,24,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
73,2.92,"(3.67, 2.48, 4.43)",[2.73 3.34 2.06 1.99 2.  ],0.0,Otto Porter Jr.,26,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
74,2.96,"(41.17, -10.39, 42.46)",[42.49 33.69 40.92 40.28 40.24],1.0,Stephen Curry,27,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
193,7.72,"(nan, nan, nan)",,,Andrew Wiggins,27,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
91,3.64,"(11.69, -6.87, 13.56)",[8.9  9.98 3.07 4.97 4.31],0.0,Andrew Wiggins,28,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
113,4.52,"(9.95, 16.45, 19.23)",[2.44 6.13 2.26 7.49 5.35],0.0,Stephen Curry,30,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
166,6.64,"(-0.27, -16.64, 16.64)",[-6.97 -6.28 -6.4  -6.8  -7.12],0.0,Draymond Green,30,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
96,3.84,"(6.98, 7.06, 9.93)",[3.42 3.71 3.72 2.35 6.2 ],0.0,Kevon Looney,31,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
61,2.44,"(8.98, -8.53, 12.39)",[3.76 6.02 3.51 6.18 6.56],0.0,Kevon Looney,32,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
173,6.92,"(22.77, 3.3, 23.01)",[16.22 15.93 18.44 17.56 19.69],3.0,Jordan Poole,32,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
87,3.48,"(4.12, -1.41, 4.35)",[1.57 1.11 3.24 1.67 2.91],0.0,Jordan Poole,33,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
153,6.12,"(4.54, -7.76, 8.99)",[2.05 2.64 0.53 2.52 1.31],0.0,Draymond Green,34,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
97,3.88,"(0.71, 0.51, 0.87)",[-0.1  -0.19  0.22  0.28 -0.13],0.0,Nemanja Bjelica,35,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
70,2.8,"(1.51, 1.61, 2.21)",[ 0.53  0.66  0.05 -0.03  0.23],0.0,Nemanja Bjelica,37,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
81,3.24,"(7.87, -8.56, 11.63)",[3.38 3.09 2.61 5.64 5.86],0.0,Stephen Curry,39,SHOT,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
102,4.08,"(11.66, 12.41, 17.03)",[8.15 8.24 9.03 5.43 6.3 ],2.0,Stephen Curry,41,REB,shot,2.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
39,1.56,"(23.38, 11.92, 26.24)",[15.82 14.83 16.07 16.39 17.08],2.0,Draymond Green,42,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
106,4.24,"(8.67, -18.54, 20.47)",[1.54 1.98 3.79 2.98 8.11],2.0,Stephen Curry,42,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
133,5.32,"(-10.78, 0.57, 10.8)",[-13.2  -12.58 -12.14 -12.55  -9.15],0.0,Otto Porter Jr.,42,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
101,4.04,"(0.64, 5.55, 5.59)",[-2.74 -2.6   0.08 -1.25 -0.59],0.0,Kevon Looney,43,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
196,7.84,"(nan, nan, nan)",,,Draymond Green,43,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
37,1.48,"(1.04, -0.67, 1.24)",[0.   0.57 0.35 0.61 0.83],0.0,Kevon Looney,44,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
174,6.96,"(-9.7, 5.95, 11.38)",[ -8.29  -6.48  -8.7   -6.83 -12.37],0.0,Kevon Looney,44,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
23,0.92,"(0.5, 1.21, 1.31)",[-0.79 -0.29 -0.53 -0.42 -0.29],0.0,Kevon Looney,45,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
48,1.92,"(32.54, -19.23, 37.8)",[20.04 26.22 21.   21.24 22.96],1.0,Stephen Curry,45,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
195,7.8,"(nan, nan, nan)",,,Andrew Wiggins,45,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
133,5.32,"(10.46, -8.19, 13.28)",[12.54 11.46  5.82  9.72  7.23],0.0,Stephen Curry,47,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
179,7.16,"(8.16, 3.63, 8.93)",[4.65 7.13 7.04 3.17 7.75],0.0,Andrew Wiggins,48,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
154,6.16,"(6.25, -24.12, 24.92)",[7.61 7.3  6.08 5.8  5.23],1.0,Andrew Wiggins,49,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
182,7.28,"(0.16, -0.43, 0.46)",[ 0.18  0.06  0.07  0.23 -0.39],0.0,Draymond Green,49,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
70,2.8,"(6.05, -7.85, 9.91)",[ 1.09  2.24 -2.58 -1.08  1.94],0.0,Nemanja Bjelica,50,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
149,5.96,"(24.3, -6.79, 25.23)",[19.18 23.37 23.96 21.68 20.61],3.0,Jordan Poole,50,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
35,1.4,"(1.57, -2.14, 2.65)",[-0.12  0.37  0.61  0.17  0.31],0.0,Andrew Wiggins,51,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
189,7.56,"(nan, nan, nan)",,,Jordan Poole,51,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
33,1.32,"(8.97, 9.5, 13.07)",[5.33 4.08 6.44 5.95 4.12],0.0,Andrew Wiggins,52,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
114,4.56,"(8.13, -5.93, 10.06)",[5.41 6.56 5.28 6.1  7.82],0.0,Kevon Looney,53,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
25,1.0,"(4.58, -2.49, 5.21)",[2.42 2.38 1.81 1.94 2.79],0.0,Kevon Looney,54,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
51,2.04,"(20.92, -7.75, 22.31)",[11.32 15.62  9.99 11.16 12.74],2.0,Stephen Curry,54,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
132,5.28,"(-2.19, 1.56, 2.69)",[-2.9  -1.84 -2.43 -2.35 -2.11],0.0,Andrew Wiggins,54,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
160,6.4,"(1.5, -0.06, 1.5)",[0.78 1.54 1.29 1.24 1.49],0.0,Klay Thompson,54,REB,shot,2.0,1.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
61,2.44,"(20.62, -9.66, 22.77)",[12.43 20.1  10.99 12.68 10.99],2.0,Andrew Wiggins,57,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
175,7.0,"(6.54, 12.96, 14.52)",[ 6.47  5.03 10.2   4.65  7.43],2.0,Andrew Wiggins,57,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
122,4.88,"(2.81, -3.97, 4.86)",[4.5  0.9  1.85 0.03 1.36],0.0,Stephen Curry,58,REB,no shot,,,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
117,4.68,"(22.29, 11.5, 25.08)",[17.17 14.47 18.24 18.94 13.67],2.0,Otto Porter Jr.,59,REB,shot,6.0,2.0,feb4d0a6-89ef-11e6-82c6-a45e60e298d3,d04fcb9c-22d1-4b70-af2d-2fe367b45d5a
